tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,15,22,-7,0
before_raw_cswitch_A,0,15,23,-3,0
before_raw_cswitch_A,0,15,24,-10,0
before_raw_cswitch_A,0,15,25,-20,0
before_raw_cswitch_A,0,15,26,5,0
before_raw_cswitch_A,0,15,27,0,0
before_raw_cswitch_A,0,15,28,-10,0
before_raw_cswitch_A,0,15,29,1,0
before_raw_cswitch_A,0,15,30,5,0
before_raw_cswitch_A,0,15,31,-11,0
before_raw_cswitch_B,0,16,0,-13,0
before_raw_cswitch_B,0,16,1,0,0
before_raw_cswitch_B,0,16,2,9,0
before_raw_cswitch_B,0,16,3,13,0
before_raw_cswitch_B,0,16,4,4,0
before_raw_cswitch_B,0,16,5,10,0
before_raw_cswitch_B,0,16,6,19,0
before_raw_cswitch_B,0,16,7,0,0
before_raw_cswitch_B,0,16,8,-2,0
before_raw_cswitch_B,0,16,9,4,0
before_raw_cswitch_B,0,16,10,6,0
before_raw_cswitch_B,0,16,11,2,0
before_raw_cswitch_B,0,16,12,-5,0
before_raw_cswitch_B,0,16,13,-29,0
before_raw_cswitch_B,0,16,14,-8,0
before_raw_cswitch_B,0,16,15,-2,0
before_raw_cswitch_B,0,16,16,-12,0
before_raw_cswitch_B,0,16,17,-9,0
before_raw_cswitch_B,0,16,18,0,0
before_raw_cswitch_B,0,16,19,4,0
before_raw_cswitch_B,0,16,20,1,0
before_raw_cswitch_B,0,16,21,2,0
before_raw_cswitch_B,0,16,22,0,0
before_raw_cswitch_B,0,16,23,-2,0
before_raw_cswitch_B,0,16,24,-3,0
before_raw_cswitch_B,0,16,25,-14,0
before_raw_cswitch_B,0,16,26,-1,0
before_raw_cswitch_B,0,16,27,-11,0
before_raw_cswitch_B,0,16,28,10,0
before_raw_cswitch_B,0,16,29,17,0
before_raw_cswitch_B,0,16,30,-7,0
before_raw_cswitch_B,0,16,31,-12,0
before_raw_cswitch_B,0,17,0,1,0
before_raw_cswitch_B,0,17,1,13,0
before_raw_cswitch_B,0,17,2,1,0
before_raw_cswitch_B,0,17,3,-23,0
before_raw_cswitch_B,0,17,4,0,0
before_raw_cswitch_B,0,17,5,6,0
before_raw_cswitch_B,0,17,6,-2,0
before_raw_cswitch_B,0,17,7,-2,0
before_raw_cswitch_B,0,17,8,-9,0
before_raw_cswitch_B,0,17,9,-7,0
before_raw_cswitch_B,0,17,10,-10,0
before_raw_cswitch_B,0,17,11,-21,0
before_raw_cswitch_B,0,17,12,-10,0
before_raw_cswitch_B,0,17,13,-3,0
before_raw_cswitch_B,0,17,14,-5,0
before_raw_cswitch_B,0,17,15,4,0
before_raw_cswitch_B,0,17,16,-5,0
before_raw_cswitch_B,0,17,17,-5,0
before_raw_cswitch_B,0,17,18,3,0
before_raw_cswitch_B,0,17,19,-7,0
before_raw_cswitch_B,0,17,20,-14,0
before_raw_cswitch_B,0,17,21,-2,0
before_raw_cswitch_B,0,17,22,6,0
before_raw_cswitch_B,0,17,23,3,0
before_raw_cswitch_B,0,17,24,2,0
before_raw_cswitch_B,0,17,25,-9,0
before_raw_cswitch_B,0,17,26,17,0
before_raw_cswitch_B,0,17,27,5,0
before_raw_cswitch_B,0,17,28,-6,0
before_raw_cswitch_B,0,17,29,-2,0
before_raw_cswitch_B,0,17,30,-7,0
before_raw_cswitch_B,0,17,31,-8,0
before_raw_cswitch_B,0,18,0,-10,0
before_raw_cswitch_B,0,18,1,-5,0
before_raw_cswitch_B,0,18,2,7,0
before_raw_cswitch_B,0,18,3,-5,0
before_raw_cswitch_B,0,18,4,4,0
before_raw_cswitch_B,0,18,5,7,0
before_raw_cswitch_B,0,18,6,10,0
before_raw_cswitch_B,0,18,7,-14,0
before_raw_cswitch_B,0,18,8,1,0
before_raw_cswitch_B,0,18,9,0,0
before_raw_cswitch_B,0,18,10,-7,0
before_raw_cswitch_B,0,18,11,-8,0
before_raw_cswitch_B,0,18,12,-6,0
before_raw_cswitch_B,0,18,13,-6,0
before_raw_cswitch_B,0,18,14,-4,0
before_raw_cswitch_B,0,18,15,-4,0
